transaction_id,timestamp,card_id,amount,merchant_name,merchant_category,channel,cardholder_country,merchant_country,device_id,ip_address,fraud_score,risk_level,flag_reasons,card_velocity_score,card_velocity_reason,merchant_burst_score,merchant_burst_reason,shared_device_ip_score,shared_device_ip_reason,is_flagged
tx_000005,2026-05-16 23:34:15,card_000,32.26,Chipotle,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000035,2026-05-16 23:44:21,card_002,26.65,La Banquise,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000781,2026-05-17 00:04:51,card_042,19.69,Etsy,online_retail,online,US,US,dev_33892b01,98.207.52.118,0,low,,0,,0,,0,,False
tx_000918,2026-05-17 00:28:52,card_049,57.94,Cineplex,entertainment,in_person,CA,CA,,,10,low,Amount is 3.6x this card's median,0,,0,,0,,False
tx_000980,2026-05-17 01:11:00,card_048,39.92,Bell Canada,utilities,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000981,2026-05-17 01:37:00,card_048,944.8,AliExpress,online_retail,online,CA,CN,dev_f5f5128b,95.91.186.202,50,medium,Amount is 34.9x this card's median; Merchant country differs from cardholder country,0,,0,,0,,True
tx_000908,2026-05-17 03:48:23,card_049,32.46,Amazon.ca,online_retail,online,CA,CA,dev_2d66c302,70.50.222.170,0,low,,0,,0,,0,,False
tx_000337,2026-05-17 04:08:02,card_018,8.48,Loblaws,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000517,2026-05-17 04:15:33,card_028,45.63,Etsy,online_retail,online,CA,US,dev_bea30580,24.114.154.204,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000593,2026-05-17 06:22:30,card_032,60.0,RBC ATM,atm,atm,CA,CA,,,10,low,ATM transaction,0,,0,,0,,False
tx_000037,2026-05-17 06:33:06,card_002,15.78,Cineplex,entertainment,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000118,2026-05-17 07:53:35,card_006,198.88,Schwartz's,restaurant,in_person,CA,CA,,,10,low,Amount is 4.6x this card's median,0,,0,,0,,False
tx_000586,2026-05-17 08:18:56,card_031,48.3,Metro,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000346,2026-05-17 09:03:20,card_018,40.16,Metro,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000043,2026-05-17 09:13:59,card_002,7.37,Etsy,online_retail,online,CA,US,dev_c2b98918,99.225.42.114,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000746,2026-05-17 09:24:07,card_040,23.52,Cineplex,entertainment,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000096,2026-05-17 11:49:05,card_005,13.77,QuickPay Online,online_retail,online,CA,CA,dev_45d2fa60,142.112.249.152,0,low,,0,,0,,0,,False
tx_000364,2026-05-17 12:32:58,card_019,20.48,eBay,online_retail,online,CA,US,dev_95204a30,99.225.106.245,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000070,2026-05-17 12:35:08,card_003,11.99,Spotify,subscription,online,CA,SE,dev_d52ac3b8,24.114.26.208,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000009,2026-05-17 12:41:59,card_000,36.74,Bell Canada,utilities,online,CA,CA,dev_bc0178b6,70.50.190.79,0,low,,0,,0,,0,,False
tx_000436,2026-05-17 12:43:45,card_023,13.23,AliExpress,online_retail,online,CA,CN,dev_72d3f36b,99.225.182.69,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000107,2026-05-17 13:06:41,card_006,10.62,McDonald's,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000154,2026-05-17 14:07:55,card_008,29.46,Shopify Merchant 2,online_retail,online,CA,CA,dev_a088f010,99.225.166.144,0,low,,0,,0,,0,,False
tx_001005,2026-05-17 14:10:26,card_037,311.05,QuickPay Online,online_retail,online,CA,CA,dev_f51148d2,172.58.223.233,20,low,Amount is 5.9x this card's median,0,,0,,0,,False
tx_001003,2026-05-17 14:11:07,card_009,835.4,QuickPay Online,online_retail,online,US,CA,dev_6b84a60e,172.58.128.27,50,medium,Amount is 46.3x this card's median; Merchant country differs from cardholder country,0,,0,,0,,True
tx_001006,2026-05-17 14:20:42,card_030,345.74,QuickPay Online,online_retail,online,DE,CA,dev_eecda7b1,208.54.240.254,35,low,Amount is 10.0x this card's median; Merchant country differs from cardholder country,0,,0,,0,,False
tx_001001,2026-05-17 14:53:49,card_036,426.59,QuickPay Online,online_retail,online,CA,CA,dev_d77b2e23,172.58.244.57,20,low,Amount is 8.5x this card's median,0,,0,,0,,False
tx_001004,2026-05-17 15:09:02,card_029,724.05,QuickPay Online,online_retail,online,CA,CA,dev_d0e72b61,172.58.68.100,35,low,Amount is 21.6x this card's median,0,,0,,0,,False
tx_001007,2026-05-17 15:20:50,card_040,579.49,QuickPay Online,online_retail,online,CA,CA,dev_fe70507a,172.58.33.50,35,low,Amount is 28.8x this card's median,0,,0,,0,,False
tx_001002,2026-05-17 15:22:21,card_007,820.61,QuickPay Online,online_retail,online,US,CA,dev_399a3e32,73.15.130.57,50,medium,Amount is 20.5x this card's median; Merchant country differs from cardholder country,0,,0,,0,,True
tx_000842,2026-05-17 17:10:22,card_045,46.74,Amazon.ca,online_retail,online,FR,CA,dev_ba413b67,176.158.226.64,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000562,2026-05-17 17:54:19,card_030,35.55,Starbucks,restaurant,in_person,DE,DE,,,0,low,,0,,0,,0,,False
tx_000162,2026-05-17 18:02:24,card_008,17.73,Whole Foods,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000630,2026-05-17 18:58:04,card_034,18.8,Amazon.com,online_retail,online,CA,US,dev_a9c78771,99.225.92.234,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000986,2026-05-17 21:00:00,card_016,1157.81,Gift Card Mall,gift_card,online,CA,US,dev_7bbcb493,177.20.160.195,80,high,Amount is 18.6x this card's median; Gift card purchase; Merchant country differs from cardholder country,0,,0,,0,,True
tx_000987,2026-05-17 21:40:52,card_016,1511.01,Apple Gift Card,gift_card,online,CA,US,dev_7bbcb493,177.20.160.195,80,high,Amount is 24.3x this card's median; Gift card purchase; Merchant country differs from cardholder country,0,,0,,0,,True
tx_000886,2026-05-17 22:55:55,card_047,90.49,Hydro-Quebec,utilities,online,CA,CA,dev_dcad83da,70.50.118.142,10,low,Amount is 3.9x this card's median,0,,0,,0,,False
tx_000793,2026-05-17 23:37:43,card_042,32.44,IGA,grocery,in_person,US,US,,,0,low,,0,,0,,0,,False
tx_000030,2026-05-18 00:04:25,card_001,45.5,Amazon.com,online_retail,online,CA,US,dev_8d790a73,99.225.157.62,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000332,2026-05-18 02:20:13,card_018,38.25,eBay,online_retail,online,CA,US,dev_b6cde5be,24.114.165.220,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000930,2026-05-18 02:34:02,card_045,42.97,IGA,grocery,in_person,FR,FR,,,0,low,,0,,0,,0,,False
tx_000559,2026-05-18 03:23:27,card_030,28.32,La Banquise,restaurant,in_person,DE,DE,,,0,low,,0,,0,,0,,False
tx_000925,2026-05-18 03:41:43,card_022,40.73,Starbucks,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000271,2026-05-18 04:03:15,card_014,13.6,Whole Foods,grocery,in_person,FR,FR,,,0,low,,0,,0,,0,,False
tx_000668,2026-05-18 04:07:04,card_036,13.99,Disney+,subscription,online,CA,US,dev_b7bc6824,142.112.30.155,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000926,2026-05-18 05:04:01,card_022,20.88,Cafe Olimpico,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000547,2026-05-18 05:20:45,card_029,19.69,Bell Canada,utilities,online,CA,CA,dev_600be23f,99.225.210.16,0,low,,0,,0,,0,,False
tx_000719,2026-05-18 05:31:29,card_038,38.92,Cafe Olimpico,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000438,2026-05-18 05:35:26,card_023,12.04,eBay,online_retail,online,CA,US,dev_72d3f36b,70.50.33.201,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000867,2026-05-18 06:07:30,card_046,40.0,BMO ATM,atm,atm,CA,CA,,,10,low,ATM transaction,0,,0,,0,,False
tx_000927,2026-05-18 06:42:41,card_022,100.0,RBC ATM,atm,atm,CA,CA,,,20,low,Amount is 3.0x this card's median; ATM transaction,0,,0,,0,,False
tx_000632,2026-05-18 07:39:30,card_034,7.78,Hydro-Quebec,utilities,online,CA,CA,dev_a0256e48,99.225.199.138,0,low,,0,,0,,0,,False
tx_000718,2026-05-18 08:19:14,card_038,15.0,La Banquise,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000691,2026-05-18 08:40:23,card_037,52.58,Shell,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000277,2026-05-18 08:43:44,card_014,22.72,Tim Hortons,restaurant,in_person,FR,FR,,,0,low,,0,,0,,0,,False
tx_000345,2026-05-18 09:54:17,card_018,18.31,eBay,online_retail,online,CA,US,dev_9153fdea,70.50.240.96,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000620,2026-05-18 10:07:29,card_033,88.54,Starbucks,restaurant,in_person,GB,GB,,,0,low,,0,,0,,0,,False
tx_000511,2026-05-18 10:11:32,card_027,60.0,RBC ATM,atm,atm,CA,CA,,,10,low,ATM transaction,0,,0,,0,,False
tx_000095,2026-05-18 10:28:16,card_005,19.99,Netflix,subscription,online,CA,US,dev_45d2fa60,99.225.231.211,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000789,2026-05-18 11:57:28,card_042,71.34,Whole Foods,grocery,in_person,US,US,,,10,low,Amount is 4.1x this card's median,0,,0,,0,,False
tx_000888,2026-05-18 13:38:53,card_048,20.0,BMO ATM,atm,atm,GB,GB,,,10,low,ATM transaction,0,,0,,0,,False
tx_000334,2026-05-18 15:31:56,card_018,30.51,Whole Foods,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000899,2026-05-18 15:57:27,card_048,30.82,QuickPay Online,online_retail,online,GB,CA,dev_3bbcb503,86.150.57.207,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000739,2026-05-18 16:55:07,card_040,17.93,Shell,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000199,2026-05-18 19:27:17,card_010,8.38,QuickPay Online,online_retail,online,US,CA,dev_26274369,208.54.43.71,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000482,2026-05-18 19:53:54,card_026,13.55,Chevron,gas,in_person,US,US,,,0,low,,0,,0,,0,,False
tx_000912,2026-05-18 20:12:23,card_049,35.51,Cineplex,entertainment,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000301,2026-05-18 21:12:02,card_016,59.15,IGA,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000931,2026-05-18 21:40:44,card_045,39.38,Metro,grocery,in_person,FR,FR,,,0,low,,0,,0,,0,,False
tx_000193,2026-05-18 23:08:46,card_010,14.85,Cafe Olimpico,restaurant,in_person,US,US,,,0,low,,0,,0,,0,,False
tx_000741,2026-05-18 23:27:55,card_040,58.56,Tim Hortons,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000361,2026-05-18 23:44:58,card_019,20.44,AliExpress,online_retail,online,CA,CN,dev_95204a30,70.50.39.58,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000233,2026-05-19 00:54:36,card_012,11.69,Videotron,utilities,online,CA,CA,dev_08e633ee,99.225.239.166,0,low,,0,,0,,0,,False
tx_000207,2026-05-19 01:31:18,card_011,10.39,Cafe Olimpico,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000751,2026-05-19 02:02:03,card_040,13.99,Netflix,subscription,online,CA,US,dev_abd8db53,24.114.138.190,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000846,2026-05-19 03:15:35,card_045,29.58,McDonald's,restaurant,in_person,FR,FR,,,0,low,,0,,0,,0,,False
tx_000304,2026-05-19 04:44:14,card_016,71.31,Shell,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000775,2026-05-19 04:52:43,card_041,15.27,Tim Hortons,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000228,2026-05-19 05:59:52,card_012,25.11,Shopify Merchant 1,online_retail,online,CA,CA,dev_08e633ee,99.225.96.55,0,low,,0,,0,,0,,False
tx_000242,2026-05-19 06:09:44,card_012,30.52,Loblaws,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000254,2026-05-19 06:26:18,card_013,15.99,Netflix,subscription,online,CA,US,dev_e5c2222f,70.50.200.162,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000532,2026-05-19 07:03:14,card_028,13.33,AliExpress,online_retail,online,CA,CN,dev_bea30580,70.50.232.23,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000531,2026-05-19 07:51:01,card_028,27.11,IGA,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000017,2026-05-19 08:05:05,card_000,17.07,Starbucks,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000576,2026-05-19 08:14:12,card_031,57.72,Videotron,utilities,online,CA,CA,dev_3692eb01,99.225.122.22,0,low,,0,,0,,0,,False
tx_000240,2026-05-19 08:37:31,card_012,24.35,Amazon.ca,online_retail,online,CA,CA,dev_08e633ee,142.112.147.125,0,low,,0,,0,,0,,False
tx_000920,2026-05-19 08:43:15,card_016,1900.28,Apple Store,electronics,in_person,CA,CA,,,50,medium,Amount is 30.6x this card's median; Electronics purchase,0,,0,,0,,True
tx_000561,2026-05-19 10:21:33,card_030,30.9,Videotron,utilities,online,DE,CA,dev_f7415d64,77.10.213.121,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000470,2026-05-19 11:34:30,card_025,26.95,eBay,online_retail,online,CA,US,dev_0bded435,24.114.53.12,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000477,2026-05-19 13:07:23,card_025,15.99,Spotify,subscription,online,CA,SE,dev_0bded435,24.114.21.59,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000461,2026-05-19 13:29:58,card_024,17.54,IGA,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000597,2026-05-19 14:59:41,card_032,63.02,AliExpress,online_retail,online,CA,CN,dev_52854151,99.225.17.161,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000542,2026-05-19 16:14:26,card_029,35.82,AliExpress,online_retail,online,CA,CN,dev_72eedf3c,99.225.95.3,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000923,2026-05-19 16:17:03,card_036,614.82,Air Canada,travel,online,CA,CA,dev_f8ffc747,99.225.215.80,45,low,Amount is 12.3x this card's median; Travel purchase,0,,0,,0,,False
tx_000002,2026-05-19 17:02:20,card_000,39.34,Shell,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000205,2026-05-19 17:27:26,card_011,25.43,McDonald's,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000166,2026-05-19 17:30:23,card_008,18.64,Chipotle,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000160,2026-05-19 17:56:45,card_008,21.06,Joe Beef,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000323,2026-05-19 21:46:55,card_017,40.0,RBC ATM,atm,atm,CA,CA,,,10,low,ATM transaction,0,,0,,0,,False
tx_000432,2026-05-19 22:16:48,card_023,22.6,La Banquise,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000076,2026-05-19 22:17:58,card_004,23.59,McDonald's,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000588,2026-05-19 23:10:32,card_031,60.0,RBC ATM,atm,atm,CA,CA,,,10,low,ATM transaction,0,,0,,0,,False
tx_000248,2026-05-19 23:23:05,card_013,23.1,Amazon.ca,online_retail,online,CA,CA,dev_e5c2222f,99.225.135.12,0,low,,0,,0,,0,,False
tx_000071,2026-05-20 00:07:49,card_003,61.8,Amazon.ca,online_retail,online,CA,CA,dev_6fdbe52d,99.225.211.146,0,low,,0,,0,,0,,False
tx_000379,2026-05-20 01:33:44,card_020,16.09,Chevron,gas,in_person,US,US,,,0,low,,0,,0,,0,,False
tx_000763,2026-05-20 01:43:35,card_041,26.41,Metro,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000599,2026-05-20 01:45:18,card_032,40.0,Desjardins ATM,atm,atm,CA,CA,,,10,low,ATM transaction,0,,0,,0,,False
tx_000824,2026-05-20 01:54:37,card_044,277.64,QuickPay Online,online_retail,online,GB,CA,dev_8ae75196,151.225.63.111,35,low,Amount is 5.4x this card's median; Merchant country differs from cardholder country,0,,0,,0,,False
tx_000592,2026-05-20 02:16:42,card_032,108.65,Tim Hortons,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000646,2026-05-20 03:01:33,card_035,15.99,Disney+,subscription,online,CA,US,dev_37f4b88c,70.50.79.29,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000804,2026-05-20 03:49:37,card_043,11.18,Hydro-Quebec,utilities,online,CA,CA,dev_c832252e,142.112.148.67,0,low,,0,,0,,0,,False
tx_000471,2026-05-20 04:59:02,card_025,100.0,Desjardins ATM,atm,atm,CA,CA,,,20,low,Amount is 3.8x this card's median; ATM transaction,0,,0,,0,,False
tx_000706,2026-05-20 05:28:59,card_038,6.9,Petro-Canada,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000687,2026-05-20 07:03:42,card_037,23.22,Provigo,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000245,2026-05-20 07:54:11,card_012,18.98,QuickPay Online,online_retail,online,CA,CA,dev_08e633ee,70.50.164.104,0,low,,0,,0,,0,,False
tx_000064,2026-05-20 08:55:21,card_003,24.42,Loblaws,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000558,2026-05-20 10:24:57,card_030,31.79,AliExpress,online_retail,online,DE,CN,dev_f003a772,188.62.30.240,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000758,2026-05-20 10:34:33,card_040,10.19,Joe Beef,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000335,2026-05-20 11:09:02,card_018,20.5,Tim Hortons,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000929,2026-05-20 12:24:55,card_045,17.36,Tim Hortons,restaurant,in_person,FR,FR,,,0,low,,0,,0,,0,,False
tx_000575,2026-05-20 12:51:58,card_031,10.07,Amazon.ca,online_retail,online,CA,CA,dev_e92d5721,24.114.61.171,0,low,,0,,0,,0,,False
tx_000044,2026-05-20 13:06:24,card_002,10.9,Etsy,online_retail,online,CA,US,dev_6200257c,24.114.16.187,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000272,2026-05-20 13:10:14,card_014,18.35,Provigo,grocery,in_person,FR,FR,,,0,low,,0,,0,,0,,False
tx_000192,2026-05-20 13:17:05,card_010,53.94,Schwartz's,restaurant,in_person,US,US,,,0,low,,0,,0,,0,,False
tx_000938,2026-05-20 13:23:24,card_048,28.03,Bell Canada,utilities,online,CA,CA,dev_01dc5240,99.225.135.67,0,low,,0,,0,,0,,False
tx_000506,2026-05-20 14:00:14,card_027,17.83,Loblaws,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000367,2026-05-20 14:29:49,card_019,46.05,eBay,online_retail,online,CA,US,dev_95204a30,99.225.182.196,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000347,2026-05-20 15:29:41,card_018,33.07,Schwartz's,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000449,2026-05-20 15:40:10,card_024,30.56,Chevron,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000435,2026-05-20 16:27:43,card_023,79.77,eBay,online_retail,online,CA,US,dev_72d3f36b,70.50.197.113,35,low,Amount is 7.1x this card's median; Merchant country differs from cardholder country,0,,0,,0,,False
tx_000299,2026-05-20 18:34:44,card_016,106.0,Bell Canada,utilities,online,CA,CA,dev_bc979ff9,24.114.83.26,0,low,,0,,0,,0,,False
tx_000808,2026-05-20 19:02:46,card_043,40.31,Etsy,online_retail,online,CA,US,dev_c832252e,24.114.75.27,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000933,2026-05-20 19:29:09,card_045,52.08,Joe Beef,restaurant,in_person,FR,FR,,,0,low,,0,,0,,0,,False
tx_000924,2026-05-20 19:52:11,card_022,15.99,Netflix,subscription,online,CA,US,dev_5b97f233,142.112.39.195,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000734,2026-05-20 20:23:03,card_039,10.42,Chevron,gas,in_person,GB,GB,,,0,low,,0,,0,,0,,False
tx_000675,2026-05-20 20:25:56,card_036,36.55,IGA,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000424,2026-05-20 20:33:41,card_022,19.55,Whole Foods,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000252,2026-05-20 20:36:10,card_013,39.28,Hydro-Quebec,utilities,online,CA,CA,dev_e5c2222f,99.225.0.251,0,low,,0,,0,,0,,False
tx_000696,2026-05-20 21:03:48,card_037,43.98,Esso,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000167,2026-05-20 21:09:17,card_009,20.23,McDonald's,restaurant,in_person,US,US,,,0,low,,0,,0,,0,,False
tx_000578,2026-05-20 21:14:19,card_031,54.85,La Banquise,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000155,2026-05-20 22:24:36,card_008,25.17,La Banquise,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000786,2026-05-20 22:37:30,card_042,12.81,Loblaws,grocery,in_person,US,US,,,0,low,,0,,0,,0,,False
tx_000362,2026-05-20 23:31:38,card_019,13.99,Disney+,subscription,online,CA,US,dev_95204a30,142.112.200.70,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000732,2026-05-21 00:05:37,card_039,31.21,Videotron,utilities,online,GB,CA,dev_2ab5d40f,151.225.203.156,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000639,2026-05-21 00:16:34,card_034,13.16,Shell,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000184,2026-05-21 00:47:08,card_010,22.76,Shell,gas,in_person,US,US,,,0,low,,0,,0,,0,,False
tx_000700,2026-05-21 01:21:09,card_037,17.65,Starbucks,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000013,2026-05-21 01:29:40,card_000,36.32,Hydro-Quebec,utilities,online,CA,CA,dev_bc0178b6,99.225.243.244,0,low,,0,,0,,0,,False
tx_000634,2026-05-21 02:02:52,card_034,40.0,BMO ATM,atm,atm,CA,CA,,,10,low,ATM transaction,0,,0,,0,,False
tx_000015,2026-05-21 02:24:52,card_000,193.99,Tim Hortons,restaurant,in_person,CA,CA,,,20,low,Amount is 5.3x this card's median,0,,0,,0,,False
tx_000508,2026-05-21 03:52:42,card_027,22.37,Bell Canada,utilities,online,CA,CA,dev_7bf3c924,24.114.231.224,0,low,,0,,0,,0,,False
tx_000295,2026-05-21 04:30:11,card_015,78.98,Videotron,utilities,online,CA,CA,dev_22a1b746,142.112.109.64,0,low,,0,,0,,0,,False
tx_000992,2026-05-21 05:00:00,card_018,1753.33,Gift Card Mall,gift_card,online,CA,US,dev_8e47e75b,208.54.164.45,80,high,Amount is 55.2x this card's median; Gift card purchase; Merchant country differs from cardholder country,0,,0,,0,,True
tx_000671,2026-05-21 05:58:39,card_036,54.73,Amazon.ca,online_retail,online,CA,CA,dev_b7bc6824,99.225.56.158,0,low,,0,,0,,0,,False
tx_000423,2026-05-21 06:00:45,card_022,41.84,Metro,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000994,2026-05-21 06:20:52,card_018,1147.16,Apple Gift Card,gift_card,online,CA,US,dev_8e47e75b,208.54.164.45,80,high,Amount is 36.1x this card's median; Gift card purchase; Merchant country differs from cardholder country,0,,0,,0,,True
tx_000993,2026-05-21 06:46:49,card_018,1138.68,Gift Card Mall,gift_card,online,CA,US,dev_8e47e75b,208.54.164.45,80,high,Amount is 35.8x this card's median; Gift card purchase; Merchant country differs from cardholder country,0,,0,,0,,True
tx_000163,2026-05-21 07:15:13,card_008,54.36,eBay,online_retail,online,CA,US,dev_a088f010,24.114.163.12,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000826,2026-05-21 08:44:32,card_044,67.93,La Banquise,restaurant,in_person,GB,GB,,,0,low,,0,,0,,0,,False
tx_000697,2026-05-21 08:50:07,card_037,212.16,Cineplex,entertainment,in_person,CA,CA,,,10,low,Amount is 4.0x this card's median,0,,0,,0,,False
tx_000255,2026-05-21 10:01:33,card_013,24.32,AliExpress,online_retail,online,CA,CN,dev_e5c2222f,24.114.200.24,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000928,2026-05-21 11:23:46,card_045,19.91,eBay,online_retail,online,FR,US,dev_ef83b35f,82.66.26.135,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000239,2026-05-21 12:03:13,card_012,14.46,AliExpress,online_retail,online,CA,CN,dev_08e633ee,24.114.133.144,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000079,2026-05-21 12:17:37,card_004,12.5,Joe Beef,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000380,2026-05-21 12:26:41,card_020,60.54,La Banquise,restaurant,in_person,US,US,,,0,low,,0,,0,,0,,False
tx_000653,2026-05-21 13:07:33,card_035,28.88,Starbucks,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000074,2026-05-21 13:32:08,card_004,28.24,Shell,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000894,2026-05-21 13:42:22,card_048,31.11,Schwartz's,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000860,2026-05-21 14:55:17,card_046,25.63,Chevron,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000936,2026-05-21 15:31:41,card_048,22.41,Amazon.ca,online_retail,online,CA,CA,dev_01dc5240,142.112.2.198,0,low,,0,,0,,0,,False
tx_000211,2026-05-21 15:50:31,card_011,28.32,Starbucks,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000571,2026-05-21 16:08:05,card_030,32.61,Tim Hortons,restaurant,in_person,DE,DE,,,0,low,,0,,0,,0,,False
tx_000060,2026-05-21 16:39:03,card_003,136.88,Amazon.ca,online_retail,online,CA,CA,dev_d52ac3b8,142.112.227.158,10,low,Amount is 3.2x this card's median,0,,0,,0,,False
tx_000123,2026-05-21 16:52:19,card_007,108.47,Provigo,grocery,in_person,US,US,,,0,low,,0,,0,,0,,False
tx_000728,2026-05-21 17:34:46,card_039,19.99,Netflix,subscription,online,GB,US,dev_a07baaec,92.40.46.185,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000405,2026-05-21 19:36:39,card_021,51.31,La Banquise,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000891,2026-05-21 21:42:10,card_048,31.72,Shopify Merchant 1,online_retail,online,CA,CA,dev_3bbcb503,70.50.220.214,0,low,,0,,0,,0,,False
